#Actividades_rata
0.16831
0.15945
0.15059
0.14173
0.13287
0.12402
0.11516
0.1063
0.09744
0.08858
0.07972
0.07086
0.06201
0.05315
0.04429
0.02543
0.02657
0.01771
0.00885
























